#DATA_BASE;UF;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_432_DEPOSITOS_A_PRAZO;CODMUN_IBGE
202306;GO;BCO DO BRASIL S.A.;1;1;412398546;37446401;2537654;363034272;0;2030834;27703953;20039083;5204409
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;169887040;24164149;451875;116930409;0;32014316;21974176;9155552;5204409
202306;GO;ITA� UNIBANCO S.A.;1;1;19852893;19549607;402862;0;0;0;19327354;22656796;5204409
202306;GO;ITA� UNIBANCO S.A.;1;1;29221207;27876316;1033287;0;0;0;24634059;14486470;5203203
202306;GO;BCO DO BRASIL S.A.;1;1;99515853;23084510;3882017;65480360;0;1444367;18786644;10287514;5213004
202306;GO;ITA� UNIBANCO S.A.;1;1;5149288;5100669;109484;0;0;0;3227411;2380933;5213004
202306;GO;BCO DO BRASIL S.A.;1;1;620380637;59553676;19148436;503796036;44;24080852;24477941;19205508;5215702
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;288729326;50947997;95927;21682107;0;227223296;80928037;3635384;5215702
202306;GO;ITA� UNIBANCO S.A.;1;1;17910171;17594255;407687;0;0;0;13958454;8977480;5215702
202306;GO;BCO BRADESCO S.A.;1;1;12821822;884835;0;11927219;0;0;3651407;5870557;5215702
202306;GO;BCO DO BRASIL S.A.;1;1;233298918;33559310;8149659;175335629;0;10623069;25196658;10906551;5200803
202306;GO;BCO BRADESCO S.A.;1;1;28488240;1877960;0;26609723;0;0;39192040;20689992;5200803
202306;GO;BCO DO BRASIL S.A.;5;5;1011995164;470016987;298244076;95268341;1409395;69379530;232168606;255176515;5201108
202306;GO;BRB - BCO DE BRASILIA S.A.;1;0;;;;;;;;;
202306;GO;CAIXA ECONOMICA FEDERAL;8;8;5401744673;724634665;35726060;1364842195;0;3425522740;1032666237;166231211;5201108
202306;GO;BCO SAFRA S.A.;1;1;58305129;56884204;1420926;0;0;0;0;0;5201108
202306;GO;ITA� UNIBANCO S.A.;6;6;390091653;375744960;16470868;0;0;0;287906475;652478916;5201108
202306;GO;BCO BRADESCO S.A.;2;2;138908810;51759837;0;87076435;0;0;112667408;263776639;5201108
202306;GO;BCO SANTANDER (BRASIL) S.A.;4;4;226177190;193869193;34474331;36774485;0;0;46375698;370017167;5201108
202306;GO;BCO DO BRASIL S.A.;1;1;610233199;24007083;5791040;569205572;0;3730465;18493129;30773821;5203500
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;139153554;24489199;14113;12384706;0;104954371;47893044;379430;5203500
202306;GO;ITA� UNIBANCO S.A.;1;1;23340278;22474367;574602;0;0;0;12853716;29975202;5203500
202306;GO;BCO BRADESCO S.A.;1;1;37920384;2532381;0;35385853;0;0;14275197;48703257;5203500
202306;GO;BCO DO BRASIL S.A.;1;1;153711738;25077144;8894655;111703766;0;4182910;27003792;12589914;5205802
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;76734066;13752051;591067;7226272;0;59972125;11331535;3037857;5205802
202306;GO;ITA� UNIBANCO S.A.;1;1;9367352;9338627;96492;0;0;0;9488572;3471355;5205802
202306;GO;BCO DO BRASIL S.A.;2;2;498648992;170573143;9773812;24429003;64915;250761336;153359937;105928588;5201405
202306;GO;CAIXA ECONOMICA FEDERAL;6;6;2066711614;392596132;1287111;14327909;0;1734706185;571493412;87532285;5201405
202306;GO;ITA� UNIBANCO S.A.;5;5;338316658;331493197;9571146;0;0;0;143397062;312065949;5201405
202306;GO;BCO BRADESCO S.A.;2;2;20368938;16793726;0;3496728;0;0;75160361;242233902;5201405
202306;GO;BCO SANTANDER (BRASIL) S.A.;2;2;72794184;90971663;4266922;798249;0;0;11272753;42433586;5201405
202306;GO;BCO DO BRASIL S.A.;1;1;779707472;99006159;48876807;610701824;5;5385422;51485310;18885417;5210208
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;407165139;82527722;108784;76736619;0;259367949;117964419;15912532;5210208
202306;GO;ITA� UNIBANCO S.A.;1;1;39432471;38204759;1413953;0;0;0;16565392;24927558;5210208
202306;GO;BCO BRADESCO S.A.;1;1;33190136;3593559;0;29591606;0;0;21883005;26617541;5210208
202306;GO;BCO BRADESCO S.A.;1;1;4981912;1514907;0;3466699;0;0;13457957;23561581;5203807
202306;GO;BCO DO BRASIL S.A.;1;1;100639824;13440201;3245305;79004722;0;1706710;23361889;26074233;5221700
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;40845872;17522196;43868;2530218;0;21810097;22865287;572583;5221700
202306;GO;ITA� UNIBANCO S.A.;1;0;;;;;;;;;
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;229415577;20646325;68180;117883290;0;96557292;15929299;2607721;5201702
202306;GO;ITA� UNIBANCO S.A.;1;1;13028983;11794282;1332244;0;0;0;11508498;8177219;5201702
202306;GO;BCO DO BRASIL S.A.;1;1;263525852;35547002;8904308;202547002;3;1672009;21134671;13005285;5211305
202306;GO;ITA� UNIBANCO S.A.;1;1;3833480;3834059;23258;0;0;0;9792593;9527661;5202601
202306;GO;BCO DO BRASIL S.A.;1;1;215449568;15618469;2472459;189292908;0;3184172;19133558;37049027;5222054
202306;GO;ITA� UNIBANCO S.A.;1;1;6038497;5874307;197222;0;0;0;7183624;5450216;5222054
202306;GO;BCO BRADESCO S.A.;1;1;5896040;1036381;0;4859658;0;0;17835315;21201036;5214861
202306;GO;BCO DO BRASIL S.A.;1;1;467736903;18483410;1942332;436757026;0;6888555;5811148;3977986;5214838
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;59761098;26723403;215982;11376788;0;24458138;20070630;177230;5214838
202306;GO;ITA� UNIBANCO S.A.;1;1;15823616;15403129;472868;0;0;0;9048421;10722364;5214838
202306;GO;BCO BRADESCO S.A.;1;1;10972984;1134971;0;9838013;0;0;9988399;8568020;5214051
202306;GO;BCO DO BRASIL S.A.;1;1;215277586;20286357;2185569;185524007;0;2266620;20165867;1026432;5207253
202306;GO;BCO BRADESCO S.A.;1;1;895096;528069;0;367027;0;0;5482044;13052657;5204250
202306;GO;BCO DO BRASIL S.A.;1;1;105655359;12184308;2017604;69206320;30;18571795;16036244;3116626;5209952
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;102462969;26676425;1079;1147966;0;76831435;19236019;1049970;5209952
202306;GO;BRB - BCO DE BRASILIA S.A.;1;0;;;;;;;;;
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;155091627;20616239;27927;0;0;145632003;32557270;4165184;5219753
202306;GO;ITA� UNIBANCO S.A.;1;1;54996380;54079745;1139074;0;0;0;28733105;15715892;5219753
202306;GO;BCO BRADESCO S.A.;1;1;888736;878660;0;0;0;0;2958298;3900448;5219753
202306;GO;BCO BRADESCO S.A.;1;1;9305330;1581011;0;7721247;0;0;7889983;16844961;5202155
202306;GO;BCO BRADESCO S.A.;1;1;5179276;398204;0;4776300;0;0;6093687;5091679;5204953
202306;GO;ITA� UNIBANCO S.A.;1;1;7333771;7071799;334390;0;0;0;10790394;5333516;5205455
202306;GO;BCO DO BRASIL S.A.;1;1;268805371;18704148;2986027;241542150;6;1343546;10098592;3381956;5212956
202306;GO;BCO DO BRASIL S.A.;1;1;228332032;11455941;2959672;203412842;0;1867278;14863729;6756721;5213756
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;96770179;17754678;129831;32512320;0;48460863;15386323;2672234;5213756
202306;GO;ITA� UNIBANCO S.A.;1;1;12143596;11869724;305411;0;0;0;9987400;9341014;5213756
202306;GO;BCO DO BRASIL S.A.;1;1;38906369;19151870;884283;6450030;4;6668992;14063043;19482786;5220454
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;594917451;70932442;499905;2900401;0;544084445;77330425;23330486;5220454
202306;GO;ITA� UNIBANCO S.A.;1;1;53750239;52742046;1558200;0;0;0;26991150;47282776;5220454
202306;GO;BCO BRADESCO S.A.;1;1;2909574;1764332;0;1139477;0;0;23024015;55442176;5220454
202306;GO;BCO SANTANDER (BRASIL) S.A.;1;1;19316915;22070145;3149522;0;0;0;2248447;13876788;5220454
202306;GO;BCO DO BRASIL S.A.;1;1;102216772;13979006;5521509;76533371;0;2584778;18802742;6703439;5209937
202306;GO;BCO DO BRASIL S.A.;1;1;925971783;44071888;7204348;834356858;0;28789737;17563128;14334394;5205471
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;128946979;25877281;44478;66683026;0;38575534;9807341;7083279;5205471
202306;GO;BCO BRADESCO S.A.;1;1;2620434;1201762;0;1418672;0;0;11215355;10621195;5205059
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;392516582;38695380;1579634;0;0;386110516;32090915;10926927;5205497
202306;GO;ITA� UNIBANCO S.A.;1;1;38030329;37254417;1118377;0;0;0;16651723;13793688;5205497
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;62180534;22872098;3642793;11777101;0;31962668;16630327;1552064;5205513
202306;GO;BCO DO BRASIL S.A.;1;1;38672507;19010937;539284;814101;0;12278694;9800371;6945232;5200258
202306;GO;BRB - BCO DE BRASILIA S.A.;1;0;;;;;;;;;
202306;GO;CAIXA ECONOMICA FEDERAL;2;2;794617575;112605172;140666;13210345;0;714702526;108578619;17502774;5200258
202306;GO;ITA� UNIBANCO S.A.;1;1;61891009;61612795;764642;0;0;0;25274625;21305108;5200258
202306;GO;BCO BRADESCO S.A.;1;1;888184;887347;0;0;0;0;9257147;6474407;5200258
202306;GO;BCO DO BRASIL S.A.;1;1;31425963;18005899;1720721;0;0;8402851;3728957;2990541;5215231
202306;GO;BRB - BCO DE BRASILIA S.A.;1;0;;;;;;;;;
202306;GO;CAIXA ECONOMICA FEDERAL;1;1;414667244;96386557;146522;0;0;340920045;75735197;3799743;5215231
202306;GO;ITA� UNIBANCO S.A.;1;1;29364172;28991643;710868;0;0;0;12714292;12194656;5215231
202306;GO;BCO DO BRASIL S.A.;1;1;199847867;53935607;3678650;1709754;0;128418344;36974115;30924891;5221858
202306;GO;BRB - BCO DE BRASILIA S.A.;1;0;;;;;;;;;
202306;GO;CAIXA ECONOMICA FEDERAL;2;2;817228604;96731521;106968;0;0;765326527;155590816;18727080;5221858
202306;GO;ITA� UNIBANCO S.A.;1;1;76641474;75590698;2031234;0;0;0;29937723;33842022;5221858
202306;GO;BCO BRADESCO S.A.;1;1;3175206;3170007;0;0;0;0;17907223;16678698;5221858
202306;GO;BCO SANTANDER (BRASIL) S.A.;1;1;27811750;39827097;1005684;0;0;0;2462587;11277276;5221858
202306;MA;BCO DO BRASIL S.A.;1;1;169589760;125499052;2907485;81400;0;25407968;43826908;14668312;2112209
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;510059569;98325101;88535;134083;0;441072961;164841553;18092659;2112209
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;36784008;28593841;8101085;0;0;0;537359;7402685;2112209
202306;MA;ITA� UNIBANCO S.A.;1;1;50346578;50037981;847308;0;0;0;11086798;12016918;2112209
202306;MA;BCO BRADESCO S.A.;1;1;757951;754866;0;0;0;0;13682879;6936024;2112209
202306;MA;BCO DO BRASIL S.A.;1;1;126334743;101392506;1319897;1191064;0;8121540;52811353;8610686;2109809
202306;MA;BCO BRADESCO S.A.;1;1;876612;876612;0;0;0;0;15665413;4651793;2109809
202306;MA;BCO DO BRASIL S.A.;1;1;479943150;246765161;14221430;134378363;0;43177136;100667876;56687472;2101202
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;210091999;133072105;214634;1719819;0;62374940;163258158;12645360;2101202
202306;MA;BCO DA AMAZONIA S.A.;1;1;15408699;2682348;0;11361256;0;0;1309871;119759;2101202
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;47436021;43458373;3628221;63638;0;0;2407432;2657368;2101202
202306;MA;BCO BRADESCO S.A.;1;1;7079094;2229484;0;4838640;0;0;27811632;35551263;2101202
202306;MA;BCO SANTANDER (BRASIL) S.A.;1;1;87977644;81862238;1836782;12900742;0;0;2431182;18090315;2101202
202306;MA;BCO DA AMAZONIA S.A.;1;1;49637734;13492659;8103;35400548;0;0;8201480;40154;2100501
202306;MA;BCO BRADESCO S.A.;1;1;320599;226518;0;52661;0;0;11612148;3269929;2103901
202306;MA;BCO BRADESCO S.A.;1;1;3284754;509201;0;2775404;0;0;25539085;3713891;2102309
202306;MA;BCO DO BRASIL S.A.;1;1;407120324;74816131;5703311;307333621;0;5289354;51954827;6901837;2110005
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;10598170;10414386;114467;0;0;0;1087096;4930613;2110005
202306;MA;BCO BRADESCO S.A.;1;1;11001533;783955;0;10214037;0;0;17178988;6985892;2110005
202306;MA;BCO SANTANDER (BRASIL) S.A.;1;1;95307697;75526870;1158513;21423488;0;0;1976293;11153178;2110005
202306;MA;BCO DO BRASIL S.A.;1;1;271841332;138972132;7922466;87783346;0;21853542;90723718;21865747;2111102
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;131088970;42962035;90646;49384778;0;47031093;63731616;2945062;2111102
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;15141567;13998229;1045597;0;0;0;563960;5009368;2111102
202306;MA;BCO BRADESCO S.A.;1;1;2877921;1360160;0;1450947;0;0;29771720;19044634;2111102
202306;MA;BCO DO BRASIL S.A.;1;1;94016209;77074122;797875;0;0;2345250;27423262;7283263;2107506
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;136379761;31566810;1347051;0;0;114346637;72315923;1072299;2107506
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;22724268;17047357;5598224;0;0;0;814440;2858538;2107506
202306;MA;BCO BRADESCO S.A.;1;1;720173;709760;0;0;0;0;15248258;7558409;2107506
202306;MA;BCO SANTANDER (BRASIL) S.A.;1;1;36523941;42757296;1628185;0;0;0;2178739;9132623;2107506
202306;MA;BCO DO BRASIL S.A.;1;1;458791982;130361433;12085054;288459820;0;13665529;80588533;9645761;2105708
202306;MA;BCO BRADESCO S.A.;1;1;15760457;1402244;0;14330082;0;0;36109943;10249918;2105708
202306;MA;BCO BRADESCO S.A.;1;1;490720;412385;0;78335;0;0;13235182;4291631;2106409
202306;MA;BCO DO BRASIL S.A.;2;2;1852437262;286953056;64281625;1431247042;77;13424755;156511370;127087578;2101400
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;255612796;71529847;1079175;26039632;0;166800551;111834808;21060274;2101400
202306;MA;BCO RABOBANK INTL BRASIL S.A.;1;1;713961417;24918869;613433502;104135679;0;0;0;0;2101400
202306;MA;BCO DA AMAZONIA S.A.;1;1;292729768;29580850;114954;262953007;0;0;11325911;198519;2101400
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;54658561;23235274;2859955;28369810;0;0;4220983;53064807;2101400
202306;MA;ITA� UNIBANCO S.A.;1;1;42448424;42484813;410402;0;0;0;9554387;23580605;2101400
202306;MA;BCO BRADESCO S.A.;1;1;57807571;21653685;0;36146176;0;0;69451393;93423391;2101400
202306;MA;BCO SANTANDER (BRASIL) S.A.;1;1;156891567;112422621;23781342;31545022;0;0;4693984;72956299;2101400
202306;MA;BCO BRADESCO S.A.;1;1;490275;490275;0;0;0;0;15679319;1817980;2108306
202306;MA;BCO BRADESCO S.A.;1;1;315606;315594;0;0;0;0;24732009;4554702;2100709
202306;MA;BCO DO BRASIL S.A.;1;1;210873339;41098037;2193649;161677190;0;387175;11797178;2624663;2104107
202306;MA;BCO BRADESCO S.A.;1;1;8687418;1924661;0;6762756;0;0;13027765;5443358;2104107
202306;MA;BCO DO BRASIL S.A.;1;1;442917589;75648230;3218858;347240233;0;5325451;27216405;9073973;2104800
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;64236076;41927215;285683;4762833;0;21142656;46360654;1906574;2104800
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;19404622;18642702;654567;0;0;0;132698;519821;2104800
202306;MA;BCO BRADESCO S.A.;1;1;17956971;3026020;0;14914950;0;0;28262599;18244506;2104800
202306;MA;BCO DO BRASIL S.A.;1;1;70626442;34287398;1045318;28972062;0;683336;54509650;3168825;2112308
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;46060792;27888082;270515;387944;0;6199352;39850682;103285;2110203
202306;MA;BCO BRADESCO S.A.;1;1;309525;306448;0;0;0;0;13935049;3370241;2110203
202306;MA;BCO BRADESCO S.A.;1;1;1318767;202750;0;1116017;0;0;9514079;1668317;2105906
202306;MA;BCO DO BRASIL S.A.;1;1;56844544;43276642;953907;5661700;0;881748;21810943;2878136;2102705
202306;MA;BCO DO BRASIL S.A.;1;1;179324688;87364842;3783781;74987999;0;2060461;35465742;31296768;2101608
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;223745248;126101446;262256;1807663;0;23369626;152943337;45495240;2101608
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;14432222;12947047;481378;899869;0;0;988533;2778723;2101608
202306;MA;BCO BRADESCO S.A.;1;1;8842226;1606247;0;7233632;0;0;33319305;20474237;2101608
202306;MA;BCO DO BRASIL S.A.;1;1;192051214;74440766;4085735;13092525;0;1120027;44084989;69263929;2111508
202306;MA;BCO BRADESCO S.A.;1;1;2033736;931996;0;1101268;0;0;18799131;4918455;2111508
202306;MA;BCO DO BRASIL S.A.;1;1;594745968;174688997;4411015;383188679;21;12846049;99065826;50582824;2103208
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;116304247;80581632;323523;35529;0;40768292;74033679;3217361;2103208
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;79124110;21226892;1205762;56514542;0;0;3959657;6460431;2103208
202306;MA;BCO BRADESCO S.A.;1;1;1357264;1357256;0;0;0;0;20341379;16171596;2103208
202306;MA;BCO DO BRASIL S.A.;1;1;116983506;93351713;1425095;11084089;0;878079;29910498;4454789;2108504
202306;MA;BCO DO BRASIL S.A.;1;1;73507799;58879252;1814640;6043753;0;535220;25406180;1544811;2100907
202306;MA;BCO BRADESCO S.A.;1;1;599045;491061;0;107984;0;0;5180770;999162;2100907
202306;MA;BCO BRADESCO S.A.;1;1;816510;714511;0;92861;0;0;13512885;5152702;2112407
202306;MA;BCO BRADESCO S.A.;1;1;596930;358026;0;238905;0;0;11426389;2033193;2110401
202306;MA;BCO DO BRASIL S.A.;1;1;86554335;77158268;929140;1015757;0;1570352;8911784;4323888;2102903
202306;MA;BCO BRADESCO S.A.;1;1;1775049;723225;0;1039105;0;0;16569704;2302156;2102903
202306;MA;BCO DO BRASIL S.A.;1;1;135022344;37714752;3056067;84854525;0;821860;48202669;5830508;2111607
202306;MA;BCO DO BRASIL S.A.;1;1;54938399;18782506;228098;32522404;0;201951;13561977;3149436;2106102
202306;MA;BCO DO BRASIL S.A.;1;1;87842061;60086152;418910;0;0;208017;45246456;6950509;2103406
202306;MA;BCO BRADESCO S.A.;1;1;702057;539618;0;155935;0;0;32988603;6759436;2103406
202306;MA;BCO DO BRASIL S.A.;1;1;91433218;73133289;1634504;1339408;0;6699983;46904233;2985416;2112506
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;25723463;16351512;747225;8564086;0;0;552721;478269;2112506
202306;MA;BCO BRADESCO S.A.;1;1;1210613;1210613;0;0;0;0;10954557;3718841;2112506
202306;MA;BCO DO BRASIL S.A.;1;1;496451950;234561629;14121202;210933407;0;8915825;95690966;36153458;2109908
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;262284669;88432350;387334;149258;0;71798578;223885411;14669104;2109908
202306;MA;BCO DA AMAZONIA S.A.;1;1;19903415;1156291;0;18727760;0;0;644009;74087;2109908
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;28579054;25321600;1934436;1045404;0;0;1931321;7806483;2109908
202306;MA;ITA� UNIBANCO S.A.;1;1;36177278;36068756;606047;0;0;0;8615253;11358065;2109908
202306;MA;BCO BRADESCO S.A.;1;1;59459815;6811082;0;52624072;0;0;56948407;31897155;2109908
202306;MA;BCO SANTANDER (BRASIL) S.A.;1;1;53071555;53345862;2784053;1719856;0;0;1525761;11155330;2109908
202306;MA;BCO DO BRASIL S.A.;1;1;74877623;54883634;667525;13198218;0;1005863;36312353;2364816;2110609
202306;MA;BCO BRADESCO S.A.;1;1;726233;716955;0;0;0;0;9397421;9870678;2110609
202306;MA;BCO BRADESCO S.A.;1;1;1053121;786146;0;257311;0;0;28873550;4918725;2111706
202306;MA;BCO DO BRASIL S.A.;1;1;282579151;155933342;11483991;59110615;0;38281954;56748784;18869195;2108207
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;182321189;82934719;185638;530695;0;92712105;146386325;8718510;2108207
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;18405858;14739091;3613371;6220;0;0;1576706;3118545;2108207
202306;MA;BCO BRADESCO S.A.;1;1;5725766;1992355;0;3718662;0;0;36544474;12932707;2108207
202306;MA;BCO BRADESCO S.A.;1;1;171147;170395;0;0;0;0;7627841;313939;2100204
202306;MA;BCO DO BRASIL S.A.;1;1;106339898;69022069;1405077;25744118;0;3402383;47312073;6017234;2108900
202306;MA;BCO DO BRASIL S.A.;1;1;135960947;92904321;3011032;21080910;0;7470592;68819320;12695123;2103604
202306;MA;BCO DA AMAZONIA S.A.;1;1;41725659;4437825;0;37285439;0;0;5905379;20584;2103604
202306;MA;BCO BRADESCO S.A.;1;1;2576883;689832;0;1883867;0;0;20182451;4943865;2103604
202306;MA;BCO DO BRASIL S.A.;1;1;117278256;48156651;2031217;59356339;0;519070;29221401;4895990;2102002
202306;MA;BCO BRADESCO S.A.;1;1;577338;562974;0;0;0;0;20161242;6252682;2112605
202306;MA;BCO BRADESCO S.A.;1;1;283108;282344;0;0;0;0;18643576;1770983;2110104
202306;MA;BCO BRADESCO S.A.;1;1;493621;365677;0;127944;0;0;7085792;1112188;2106508
202306;MA;BCO DO BRASIL S.A.;1;1;89397744;72222191;1794485;225870;0;2851541;49041376;9396137;2112704
202306;MA;BCO BRADESCO S.A.;1;1;488087;487937;0;0;0;0;13599785;828415;2112704
202306;MA;BCO DO BRASIL S.A.;1;1;167500156;51278345;1281587;95760831;12;2057814;29200721;10728623;2105500
202306;MA;BCO DO BRASIL S.A.;1;1;84941524;44959835;1615558;24537774;0;6234805;39578652;3368942;2103802
202306;MA;BCO BRADESCO S.A.;1;1;4926441;1743304;0;3136972;0;0;10894158;5233043;2103802
202306;MA;BCO DO BRASIL S.A.;1;1;283572049;188154991;6830245;59168361;0;7367859;121766901;23458267;2109106
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;196679466;63967525;406100;997114;0;41156368;173324605;2028576;2109106
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;22105661;18602925;1108834;2225028;0;0;2836697;6402514;2109106
202306;MA;BCO BRADESCO S.A.;1;1;13316281;2657962;0;10650336;0;0;35856673;22900930;2109106
202306;MA;BCO DO BRASIL S.A.;1;1;50457658;45066965;267652;2098331;0;226250;34069762;3141588;2102200
202306;MA;BCO DO BRASIL S.A.;1;1;121570711;107062360;2893576;11359;0;707319;53138773;16374035;2101707
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;43054403;26451950;489742;0;0;15117817;36209683;3660155;2101707
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;10961042;10531418;72175;0;0;0;840154;1160844;2101707
202306;MA;BCO BRADESCO S.A.;1;1;951710;951709;0;0;0;0;12932764;4647964;2101707
202306;MA;BCO BRADESCO S.A.;1;1;169590;166282;0;0;0;0;9928715;1760862;2105104
202306;MA;BCO DO BRASIL S.A.;1;1;213701935;160018597;5861872;348183;28;23939076;75825866;24002539;2108603
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;218723968;83872940;1949033;92346;0;92743689;194576323;6769037;2108603
202306;MA;BCO DA AMAZONIA S.A.;1;1;32557690;8685817;108935;23484718;0;0;3680481;231228;2108603
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;61249498;58713685;2286929;630;0;0;2680834;2626325;2108603
202306;MA;BCO BRADESCO S.A.;1;1;1915131;991408;0;917942;0;0;47564741;6817271;2108603
202306;MA;BCO SANTANDER (BRASIL) S.A.;1;1;53581466;54151185;639734;2337271;0;0;3103093;8890456;2108603
202306;MA;BCO DO BRASIL S.A.;1;1;90379781;74603227;2981027;1600439;0;1637658;42937296;11342498;2112803
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;103541135;54672829;546241;0;0;18265885;99404799;1690802;2112803
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;11905321;11626654;222459;0;0;0;445810;638146;2112803
202306;MA;BCO BRADESCO S.A.;1;1;1131462;1124528;0;0;0;0;15588595;5178224;2112803
202306;MA;BCO DO BRASIL S.A.;1;1;161802453;30479259;759339;126341716;0;421085;7655583;3527817;2100600
202306;MA;BCO BRADESCO S.A.;1;1;1995423;956423;0;1037372;0;0;15125305;6128720;2100600
202306;MA;BCO DO BRASIL S.A.;1;1;254545581;127650679;3619113;74362439;22;31770307;45053095;25025505;2103307
202306;MA;CAIXA ECONOMICA FEDERAL;1;1;143286280;53032700;14157;0;0;96239439;109271211;3575088;2103307
202306;MA;BCO DO NORDESTE DO BRASIL S.A.;1;1;21494343;17702498;3663760;3212;0;0;2850295;6841442;2103307
202306;MA;BCO BRADESCO S.A.;1;1;1700582;1339531;0;357332;0;0;30677146;9950414;2103307
202306;MA;BCO DO BRASIL S.A.;1;1;80000686;26578907;575756;47646342;0;257728;28906759;3394328;2104008
202306;MA;BCO DO BRASIL S.A.;1;1;142467858;89982898;1622245;2854192;0;30347317;81926798;9372153;2110500
